ETL_YMD,O_CELL_ID,O_CELL_TP,D_CELL_ID,D_CELL_TP,ST_TIME_CD,FNS_TIME_CD,IN_FORN_DIV_NM,MOVE_PURPOSE,MOVE_DIST,MOVE_TIME,MALE_00_CNT,MALE_10_CNT,MALE_20_CNT,MALE_30_CNT,MALE_35_CNT,MALE_40_CNT,MALE_45_CNT,MALE_50_CNT,MALE_55_CNT,MALE_60_CNT,MALE_65_CNT,MALE_70_CNT,MALE_75_CNT,MALE_80_CNT,MALE_85_CNT,FEML_00_CNT,FEML_10_CNT,FEML_15_CNT,FEML_20_CNT,FEML_25_CNT,FEML_30_CNT,FEML_35_CNT,FEML_40_CNT,FEML_45_CNT,FEML_50_CNT,FEML_55_CNT,FEML_60_CNT,FEML_65_CNT,FEML_70_CNT,FEML_75_CNT,FEML_80_CNT,FEML_85_CNT,lon_o,lat_o,lon_d,lat_d
20240311,라사11500950,0,다사40251150,0,16,18,1,7,19331,1509,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6309716,37.18533034,126.8281028,37.20152555
20240324,다사23256100,0,다사61001650,2,10,12,1,3,19314,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,126.6314137,37.64641541,127.06166,37.24769009
20240311,다사56755475,0,다사60001100,2,16,18,1,3,19223,2735,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0115057,37.59226793,127.0506788,37.19807185
20240323,다사59004575,0,라사10753425,0,11,13,1,7,17142,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,127.0374931,37.51125102,127.6228843,37.4084348
20240323,다사50504600,2,다사07003900,0,9,10,2,7,12572,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9413013,37.51308859,126.4500219,37.44664986
20240306,다사24504850,2,다사63757175,0,9,10,1,7,12472,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0,0,3.66,0,0,0,0,0,126.6468687,37.53386231,127.0899533,37.74579346
20240308,다사57754150,0,다사61258875,0,16,19,1,7,12167,2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,127.023593,37.47288799,127.0606698,37.89891076
20240303,다사55508125,1,다사73754825,2,16,17,2,3,10762,919,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9957309,37.83105282,127.2043001,37.5343204
20240322,다사28256900,1,다사44254125,2,18,19,1,3,10371,1568,0,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6872998,37.7189189,126.8709428,37.46992052
20240308,다사25254725,0,다사53002875,0,13,14,1,7,10079,1192,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6554837,37.52265753,126.9706848,37.35773822
20240316,다사07504425,0,다사34506825,0,16,17,1,7,9955,1006,0,0,0,0,0,0,0,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4550152,37.49401405,126.7582777,37.71262698
20240308,다사60757200,0,다사31004425,0,11,13,1,7,9864,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0558884,37.74792334,126.7208307,37.49606643
20240325,다사36254675,1,다사67255025,2,18,20,1,3,9812,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7800021,37.51897557,127.1306412,37.55214009
20240307,다사57504400,2,다사31005825,0,8,10,1,7,9386,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,127.0206218,37.49540999,126.7195156,37.62224478
20240324,다바60509750,0,다사58001825,0,10,10,1,7,9006,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,3.25,0,0,0,0,0,127.0570229,37.07640476,127.0277356,37.26333408
20240306,다사53001275,0,다사59504650,0,14,15,1,7,8949,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,126.971694,37.21352047,127.0431093,37.51803306
20240302,다사18251875,0,다사31504675,2,17,18,1,3,8832,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,126.579422,37.26520378,126.7262541,37.51863568
20240319,다사50754525,2,다사60001750,1,5,8,1,1,8798,3140,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9441802,37.50634201,127.0503311,37.25666158
20240307,다사54004200,0,다사69502000,2,2,4,1,3,8688,1407,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9811532,37.47721606,127.1573581,37.27955462
20240327,다사58254675,1,다사32753350,0,18,19,1,7,8561,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,127.0289503,37.52023083,126.7416052,37.39930609
20240313,다사65002700,0,다사53005300,0,13,15,1,7,8521,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,127.1062685,37.34249301,126.9691415,37.57631148
20240328,다사35003050,2,다사22506075,0,5,7,1,7,8396,1616,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7672875,37.3724271,126.6229395,37.64409942
20240311,다사57254625,0,다사50251500,2,20,22,1,3,8236,1355,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0176632,37.51567849,126.9405516,37.23365891
20240302,다사61004600,3,다사50751900,2,18,21,1,3,8228,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0601096,37.51359081,126.9459242,37.2697399
20240316,다사75500225,0,다사64752575,0,10,10,1,7,8042,268,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2256194,37.1197323,127.1035053,37.33121646
20240320,다바40509600,2,다사37502400,0,6,7,2,7,8038,1069,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8321487,37.06183048,126.7960682,37.31401269
20240313,다사62252200,2,다사61754900,0,8,9,1,7,7976,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,127.0754759,37.29731714,127.0684402,37.54066222
20240305,다사92000375,0,다바61009650,3,14,15,1,7,7966,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,127.4113378,37.133538,127.0626996,37.06741158
20240325,다사67004200,2,다사59751650,1,6,7,1,1,7899,1584,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.12818,37.47777021,127.0475658,37.24763708
20240324,다사23004850,0,다사03003400,0,9,10,1,7,7806,1511,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6298927,37.53373845,126.4054644,37.40117884
20240326,다사59504375,0,다사64001850,2,17,18,1,3,7608,1068,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0432603,37.49324629,127.0953896,37.26583811
20240310,다바63258825,0,다사65001600,2,20,22,1,3,7344,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,127.0884104,36.99313544,127.1067849,37.24334154
20240327,다사51254425,2,다사71005400,0,11,12,1,7,7302,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,126.9499033,37.49735525,127.1729478,37.58606556
20240331,다사72501850,0,다바79009075,0,15,16,1,7,7157,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,127.191254,37.26612692,127.2653369,37.01615305
20240308,다사30756975,2,다사47754575,0,11,13,1,7,7106,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,0,0,0,126.7155925,37.72587039,126.9102031,37.51068401
20240316,다사27004675,0,다사53255050,0,8,9,1,7,6907,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6753358,37.51829112,126.9721317,37.55379122
20240308,다사55755300,0,다사63002375,2,16,18,1,3,6810,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,127.0002841,37.57644742,127.083851,37.31312121
20240313,다사30755650,0,다사57505800,0,10,12,1,7,6782,1564,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7168483,37.60645388,127.0198127,37.62159564
20240304,다사69005875,2,다사55754200,0,7,9,1,7,6753,1792,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1500947,37.62881396,127.000945,37.47730131
20240307,다사41505125,0,다사62506125,2,21,22,1,3,6609,1091,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8390508,37.55988131,127.0763041,37.65110554
20240328,다사43755100,1,다사56755275,2,17,18,1,3,6297,1812,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.864544,37.55776792,127.0116234,37.57424151
20240302,다사61504525,0,다사46754250,0,11,12,1,7,6179,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,2.46,0,0,0,0,0,127.0658063,37.5068517,126.8991234,37.48133415
20240315,다사35256300,1,다사50754450,2,18,19,1,3,5984,728,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.767252,37.66536385,126.9442303,37.49958209
20240327,다사34256300,3,다사53255025,0,10,11,1,7,5895,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,126.7559144,37.66529288,126.9721476,37.55153792
20240312,다사54001050,1,다사49752900,0,17,18,1,7,5693,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,126.9831025,37.19328926,126.9339703,37.35982167
20240322,다사67004850,0,다사50504300,2,12,13,1,3,5577,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1278893,37.53635774,126.9415028,37.48604887
20240316,다사63005000,0,다사46755400,2,12,14,1,3,5556,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0,127.0825391,37.54972644,126.8982912,37.58498501
20240307,다사58754650,1,다사42505200,2,18,19,1,3,5418,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,127.0346224,37.51799992,126.8503139,37.56670389
20240304,다사55004300,2,다사71503800,1,7,7,1,1,5377,909,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9924019,37.48627852,127.1792288,37.44186507
20240331,다사26256050,0,다사28257700,1,10,10,1,1,5327,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,126.6654674,37.64215463,126.6865107,37.79101784
20240311,다사25754825,0,다사44004975,0,21,22,1,7,5277,995,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6610406,37.53171051,126.8674696,37.54651682
20240315,다사45503750,1,다사59754950,0,13,14,1,7,5272,1574,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8853548,37.43619536,127.0457743,37.54508397
20240319,다사52255125,1,다사66505925,0,19,21,1,7,5228,1701,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9607619,37.56049994,127.12174,37.63323318
20240312,다사60752450,2,다사54004275,1,6,7,1,1,5182,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,127.05842,37.31978946,126.9811065,37.48397605
20240321,다사47503775,0,다사57755250,2,14,17,2,3,5153,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,126.9079436,37.43856408,127.0229621,37.57203451
20240317,다사66001225,2,다사47251075,0,13,17,1,7,5087,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0,0,0,0,0,0,0,0,0,127.1182301,37.20957638,126.9070326,37.19518644
20240304,다사57004300,1,다사64005700,2,17,18,1,3,5078,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,127.0150239,37.48637355,127.0935169,37.61285913
20240308,다사58754275,0,다사69252925,2,14,15,1,3,5057,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0348322,37.4841998,127.1541562,37.36292385
20240331,다사65003025,0,다사63254600,2,6,7,1,3,5052,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1061154,37.37178744,127.0855688,37.51368288
20240330,다사54502100,2,다사66253400,0,9,9,1,7,4947,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9880964,37.28795758,127.1200623,37.40563476
20240325,다사52003150,2,다사58254750,0,13,15,1,7,4895,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,126.9592154,37.38247417,127.0289078,37.52699082
20240323,다사64004250,0,다사63752425,2,16,17,1,3,4754,1153,0,0,0,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.094226,37.4821653,127.0922905,37.31765753
20240330,다사31752875,2,다사16751900,0,9,13,1,7,4750,3613,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7307453,37.35642115,126.5624789,37.26732423
20240304,다사59752825,0,다사69753825,2,15,15,1,3,4672,824,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,127.046931,37.35354793,127.1594356,37.44406312
20240305,다바60759650,2,다바47008800,1,7,8,1,1,4665,667,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0598874,37.06740117,126.905819,36.99010833
20240321,다사22255500,0,다사30254075,2,19,20,1,3,4644,635,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6207165,37.5922569,126.7126779,37.46446522
20240309,다사49754975,2,다사63254325,5,8,9,1,7,4639,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9325591,37.54684756,127.0857058,37.48889596
20240316,다사46753950,0,다사42252000,2,18,19,1,3,4607,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,126.8993398,37.4542945,126.8499813,37.27826583
20240321,다사59005725,0,다사54254200,0,11,12,1,7,4546,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0368519,37.61490369,126.9839806,37.47722844
20240309,다사53255350,0,다사69005125,2,18,20,1,3,4490,1573,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9719408,37.58083076,127.1504111,37.56121382
20240311,다사58504350,1,다사65753100,2,19,20,1,3,4427,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,127.0319623,37.49094867,127.1145513,37.37857559
20240327,다사66252100,2,다사52752075,1,14,15,1,1,4416,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,127.1206523,37.28845663,126.9683701,37.28561715
20240309,다사46504075,0,다사53255300,0,14,16,1,7,4412,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,126.8964227,37.46554663,126.9719727,37.57632418
20240313,다사73751025,1,다바61259750,2,19,19,1,3,4371,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,127.2056411,37.19179766,127.0654603,37.07643597
20240327,다사60756300,2,다사63505000,0,9,10,1,7,4317,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,127.0563722,37.66680563,127.0881995,37.54974632
20240309,다사74006550,2,다사76505075,0,11,12,1,7,4265,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,127.2065194,37.6898082,127.2353464,37.55692798
20240315,다사44755000,2,다사58254750,1,6,7,1,1,4232,911,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8759407,37.54881526,127.0289078,37.52699082
20240327,다바61009575,2,다사62001275,1,6,7,1,1,4211,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,127.0627384,37.06065102,127.0731259,37.21392944
20240315,다사16256575,2,다사30255850,1,9,11,1,1,4208,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,126.5515298,37.68861237,126.7109936,37.62444142
20240323,다사62004575,0,다사48505775,2,16,18,1,3,4206,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0714377,37.51137906,126.9178479,37.6188833
20240320,다사48005225,1,다사61254475,2,13,14,1,3,4181,1021,0,0,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9125723,37.56928346,127.063004,37.50233457
20240327,다사52254575,0,다사35754725,0,13,14,1,7,4132,273,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9611187,37.51092728,126.7743007,37.5234474
20240316,다바70009600,0,다사66500775,2,13,15,1,3,4092,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,127.1639576,37.06323451,127.1240661,37.16903164
20240307,다사46004875,0,다사57755100,2,20,21,1,3,3984,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,126.8901828,37.53762284,127.0230483,37.55851462
20240304,다사35003750,1,다사43502875,0,9,9,1,7,3898,276,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7666729,37.43551861,126.8634159,37.35720956
20240322,다사43504800,0,다사29504675,0,20,20,1,7,3861,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,0,0,0,0,0,0,126.8619441,37.53071353,126.7036236,37.51848525
20240319,다사47753875,2,다사48255025,1,15,16,1,1,3858,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0,126.9106988,37.44759147,126.915544,37.5512713
20240320,다사49005025,3,다사61255500,2,18,19,2,3,3796,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9240345,37.55131302,127.0624644,37.5947212
20240314,다사54004200,0,다사64254900,2,21,21,1,3,3765,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,126.9811532,37.47721606,127.0967386,37.54076225
20240328,다사53502050,2,다사57500875,1,6,6,1,1,3754,402,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9768464,37.28340145,127.0226368,37.17768054
20240311,다사61500925,0,다사47750175,0,13,13,1,7,3752,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,127.0676707,37.18236045,126.9132934,37.11409103
20240316,다사45254225,0,다사31504625,0,16,16,1,7,3578,524,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8821769,37.47899336,126.7263006,37.51412927
20240310,다사60506250,2,다사56255075,1,8,8,1,1,3529,973,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0535646,37.66228837,127.0060803,37.55619149
