ETL_YMD,O_CELL_ID,O_CELL_TP,D_CELL_ID,D_CELL_TP,ST_TIME_CD,FNS_TIME_CD,IN_FORN_DIV_NM,MOVE_PURPOSE,MOVE_DIST,MOVE_TIME,MALE_00_CNT,MALE_10_CNT,MALE_20_CNT,MALE_30_CNT,MALE_35_CNT,MALE_40_CNT,MALE_45_CNT,MALE_50_CNT,MALE_55_CNT,MALE_60_CNT,MALE_65_CNT,MALE_70_CNT,MALE_75_CNT,MALE_80_CNT,MALE_85_CNT,FEML_00_CNT,FEML_10_CNT,FEML_15_CNT,FEML_20_CNT,FEML_25_CNT,FEML_30_CNT,FEML_35_CNT,FEML_40_CNT,FEML_45_CNT,FEML_50_CNT,FEML_55_CNT,FEML_60_CNT,FEML_65_CNT,FEML_70_CNT,FEML_75_CNT,FEML_80_CNT,FEML_85_CNT,lon_o,lat_o,lon_d,lat_d
20240331,다사39754325,6,다사32004300,0,11,12,1,7,3515,1131,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,126.8198926,37.48766478,126.7322579,37.48487442
20240331,다사36755575,4,다사46256300,2,11,11,1,3,3513,29,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7848849,37.60012578,126.891968,37.66607271
20240308,다사73006950,2,다사66756000,1,6,6,1,1,3462,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,127.1950295,37.72583231,127.1245393,37.64000218
20240317,다사77003575,2,다사66753525,0,17,17,1,7,3351,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2414738,37.42173667,127.1256558,37.41691979
20240308,다사69504025,2,다사58754575,1,7,8,1,1,3310,955,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.156527,37.46208209,127.0346644,37.51123991
20240304,다사68754775,0,다사59504550,0,11,12,1,7,3303,869,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,127.1477289,37.52965841,127.0431642,37.5090197
20240312,다사61005900,2,다사54505125,1,7,8,1,1,3291,1067,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0594198,37.63076358,126.9862367,37.56061355
20240329,다사41754925,2,다사51504950,1,7,8,1,2,3288,1032,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,126.8420397,37.54187113,126.9523857,37.5446878
20240304,다사48504425,1,다사60004625,2,18,19,1,3,3273,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,126.9187938,37.49720629,127.0487808,37.51580147
20240329,다사56505450,2,다사46504675,1,7,8,1,2,3250,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0086887,37.59000288,126.8959874,37.51962569
20240329,다사49254750,0,다사39504075,2,13,15,1,3,3163,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,126.9270543,37.52654062,126.8172699,37.46511582
20240302,나사92507575,2,다사00756725,0,12,13,1,7,3118,633,0,0,0,0,0,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.2807314,37.77625119,126.3755541,37.70058499
20240327,다사56005350,0,다사64754575,3,13,14,1,7,3081,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,127.0030853,37.58096597,127.1025537,37.51148786
20240331,다사50254425,2,다사62004825,0,9,10,1,7,3073,794,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9385907,37.49730203,127.0713087,37.53391251
20240310,다사52504775,0,다사42254875,0,13,14,1,7,3056,778,0,0,3.72,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,126.9638184,37.52896663,126.8477385,37.53739602
20240316,다사51504300,2,다사56505050,0,11,13,1,7,2964,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9528136,37.4861018,127.0089255,37.55394998
20240319,다사62754350,0,다사55253650,0,4,5,1,7,2932,146,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0800374,37.49112935,126.9956232,37.42770365
20240316,다사66002475,0,다사57251625,2,17,18,1,3,2891,633,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1176608,37.32224917,127.019392,37.24527259
20240316,다사34754500,0,다사44754100,2,19,20,1,3,2862,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.763184,37.5030983,126.8766157,37.46769719
20240311,다사60006725,1,다사57255725,2,16,19,1,3,2855,2731,0,0,0,0,0,0,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0476358,37.70507902,127.0170235,37.6148242
20240306,다사59752025,6,다사62251025,2,21,22,1,3,2847,474,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0473636,37.28143862,127.0760695,37.19140488
20240306,다사64503525,1,다사63752575,2,18,19,1,3,2847,566,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1002292,37.41683654,127.0922175,37.33117809
20240310,다사36503225,2,다사43002475,0,8,8,1,7,2817,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7840777,37.38830384,126.8580771,37.32112566
20240306,다사47004750,2,다사49753850,0,11,14,1,7,2774,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,126.9015913,37.52641434,126.9333259,37.44544872
20240323,다사54251075,2,다사61750500,0,10,13,2,7,2671,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,126.985904,37.19555496,127.0707038,37.14406151
20240329,다사90251675,0,다사98251775,2,16,16,1,3,2667,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,127.3914675,37.25070519,127.4816741,37.25976756
20240308,다사26004750,2,다사24253625,0,14,15,1,7,2648,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,0,126.6639453,37.52497108,126.6452978,37.42343636
20240313,다사47003700,2,다사54253150,0,11,12,1,7,2646,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,126.9023455,37.43177567,126.9846299,37.38258766
20240315,다사24254100,2,다사30003375,1,7,8,1,1,2635,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,126.6448106,37.46624689,126.7105141,37.40135597
20240330,다사57755975,0,다사61505150,2,22,23,1,3,2602,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,127.0225446,37.63738015,127.0654796,37.56318516
20240306,다사73257075,2,다사78007825,1,8,9,1,1,2576,669,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1978207,37.7371061,127.251504,37.80483072
20240311,다사30753725,0,다사30754550,0,18,18,1,7,2568,716,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7186596,37.43295759,126.7178852,37.50731377
20240315,다사57751600,2,다사52750825,1,7,10,1,1,2561,2234,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0250436,37.2430419,126.9691606,37.17294601
20240322,다사61251600,2,다사65250725,0,19,19,1,7,2554,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,127.0645047,37.2431936,127.1100096,37.16447916
20240324,다사37503150,2,다사38752275,0,17,17,1,7,2527,434,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7954368,37.38161182,126.810277,37.30282913
20240311,다사51754025,6,다사48755050,3,17,18,1,7,2509,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9558211,37.46132829,126.9211869,37.55355246
20240322,다사36253825,0,다사31503100,2,11,12,1,3,2484,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,126.7807368,37.44236521,126.7277148,37.37668213
20240321,다사72504875,0,다사66004375,1,10,10,1,1,2457,659,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1901333,37.53879086,127.1167895,37.49350768
20240321,다사54755250,0,다사49754525,2,22,22,1,3,2438,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,126.9889903,37.57189234,126.9328663,37.50628824
20240328,다사57005925,0,다사56255200,3,16,17,1,7,2425,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,127.0140736,37.63283888,127.0060059,37.56745803
20240319,다사99251300,1,다사95752050,2,22,22,1,3,2422,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4929556,37.21695195,127.4534652,37.28454837
20240314,다사58001050,1,다사61500375,2,11,12,1,3,2404,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,127.0281711,37.19347732,127.0679529,37.13278383
20240325,다사66506750,0,다사59256000,2,21,22,1,3,2386,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,0,0,127.1213623,37.70759215,127.0395316,37.63970102
20240322,다사41006200,2,다사46756700,0,13,15,1,7,2359,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,126.8325246,37.65673803,126.8973454,37.70215334
20240323,다사60751225,2,다사57251950,3,9,10,1,7,2313,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,127.0590643,37.20937092,127.0192058,37.27456716
20240306,다사56002300,2,다사60251625,1,7,8,1,1,2215,874,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0049001,37.30605683,127.0532168,37.24540504
20240311,다사32257025,2,다사39007375,1,8,8,1,1,2166,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,126.7325661,37.73048866,126.8088689,37.76250666
20240316,다사55501850,4,다사63001825,2,16,17,1,3,2158,496,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9995268,37.26547167,127.084124,37.26354558
20240305,다사64750875,2,다사62000250,1,6,7,1,1,2152,831,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1043076,37.17798142,127.0736453,37.12153673
20240321,다사26253625,2,다사24754350,1,7,7,1,1,2091,485,0,0,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6678993,37.42359761,126.6502091,37.48881944
20240330,다사61505150,0,다사67504625,2,20,20,1,3,2091,823,0,0,0,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0654796,37.56318516,127.1336478,37.51609519
20240316,다사32505275,0,다사25755450,0,16,16,1,7,2027,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7370184,37.57278605,126.6604088,37.58803929
20240330,다사41755800,2,다사49005775,0,17,18,1,7,2016,732,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8413453,37.62073441,126.9235134,37.61891112
20240312,다사51503425,0,다사53752725,0,19,19,1,7,2006,5,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9533877,37.40723511,126.979247,37.34425553
20240318,다사67754550,2,다사59004650,1,6,7,1,1,1966,889,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1365096,37.50934383,127.0374514,37.51801104
20240330,다사69752050,0,다사63501925,2,16,18,1,3,1950,2104,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1601579,37.28406967,127.0897139,37.27257904
20240324,다사51754775,2,다사46505200,0,13,14,2,7,1926,1118,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9553304,37.52892779,126.8956055,37.56694445
20240326,다사36506050,0,다사35006700,2,12,13,1,3,1920,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,126.7816412,37.64291925,126.7640615,37.70139678
20240313,다사47254575,2,다사50255075,0,10,11,1,7,1910,722,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9045459,37.51065563,126.9381515,37.55588778
20240326,다사61504275,2,다사63754900,1,7,8,1,1,1905,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0659368,37.48431817,127.0910789,37.54074278
20240309,다사52004225,2,다사58004425,0,11,11,1,7,1903,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,126.9585178,37.47936789,127.0262637,37.49768615
20240303,다사53504875,2,다사58254425,1,13,14,1,1,1890,723,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9750726,37.53803071,127.0290919,37.49769746
20240317,다사54005125,1,다사52004350,2,8,9,1,3,1888,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,0,0,0,0,126.9805756,37.56058878,126.9584365,37.4906345
20240329,다사55751850,1,다사62251950,2,16,16,1,3,1873,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0023463,37.26548356,127.0756024,37.27478278
20240327,다사66004675,3,다사59254325,2,20,20,1,3,1791,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1166513,37.52054804,127.0404599,37.48872863
20240322,다사38004300,1,다사44254250,2,16,17,1,3,1767,602,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8001197,37.48529592,126.8708484,37.48118697
20240316,다사29503950,0,다사27503400,0,18,18,2,7,1682,61,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,126.704317,37.45314234,126.6822458,37.40341723
20240317,다바67259050,0,다바63008775,2,13,14,1,3,1680,662,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1332639,37.01356483,127.0856255,36.98861856
20240326,다사63001925,2,다사62501300,0,18,18,1,7,1666,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,0,127.0840744,37.27255936,127.0787485,37.21620308
20240303,다사61755200,1,다사56005225,3,12,14,1,7,1646,2137,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0682843,37.5677022,127.0031602,37.56969946
20240301,다사31254350,0,다사25503975,2,15,15,1,3,1634,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,126.7237286,37.48932542,126.6590708,37.4550824
20240311,다사54251650,1,다사52752175,0,11,11,1,7,1609,172,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9855521,37.24738389,126.9683067,37.29463075
20240308,다사41505950,2,다사46756150,0,11,13,1,7,1609,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,126.8383927,37.63423787,126.8977462,37.65258241
20240302,다사60005075,6,다사57255525,0,15,16,1,7,1595,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,127.0485363,37.55636146,127.0171401,37.59679784
20240319,다사49502875,2,다사49002375,0,16,17,1,7,1563,243,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9311644,37.35755477,126.9258617,37.31246016
20240305,다사58505200,0,다사54504650,0,14,14,1,7,1558,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,0,0,127.0314833,37.56756189,126.9865304,37.51780064
20240320,다사84255250,0,다사82004800,1,14,14,1,1,1536,134,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3230547,37.57286573,127.2976844,37.5322639
20240306,다사58256025,2,다사58755525,1,12,13,1,1,1520,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0281831,37.64190952,127.0341317,37.59686613
20240315,다사61758950,0,다사66508800,0,9,9,1,7,1516,552,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0663171,37.90569144,127.120418,37.89235884
20240307,다사61505975,2,다사56756050,1,7,8,1,1,1511,481,0,0,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0650469,37.6375445,127.0111665,37.64409358
20240313,다사37504225,0,다사31004075,2,17,18,1,3,1509,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7945281,37.47850253,126.7211582,37.46452142
20240301,다사58001150,2,다사58751675,0,18,18,1,7,1505,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.028115,37.20249114,127.0362767,37.2498469
20240323,다사38005200,0,다사42504900,2,17,17,1,3,1501,188,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7993615,37.56641249,126.8505486,37.53966488
20240319,다사42254475,2,다사42255000,0,12,12,1,7,1497,530,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8480523,37.50134382,126.8476404,37.54866229
20240307,다사35005525,0,다사39755275,0,10,14,1,7,1489,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,126.7651058,37.59549761,126.8191147,37.57328812
20240325,다사44754075,2,다사46004550,0,9,9,1,7,1487,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,0,0,0,0,126.8766344,37.4654439,126.8904211,37.5083302
20240319,다사62001275,1,다사58501625,2,17,18,1,3,1468,929,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0731259,37.21392944,127.0334856,37.24532895
20240328,다사27004475,0,다사23754900,2,20,21,1,3,1449,463,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6755341,37.50026569,126.6383288,37.53830698
20240306,다사67005025,2,다사65754575,0,13,13,1,7,1438,653,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1278109,37.5521312,127.1138686,37.51152539
20240322,다사74003725,0,다사78253425,1,16,16,1,1,1422,17,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2075165,37.43517815,127.2556447,37.40824615
20240311,다사40756050,2,다사35256225,1,9,9,1,1,1390,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,126.829812,37.64320273,126.7673184,37.65860434
20240318,다사65752875,1,다사63753150,2,18,18,1,3,1388,485,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,0,0,127.114655,37.35829485,127.091937,37.38300662
20240321,다사73507125,0,다사73756625,0,20,20,1,7,1370,86,0,0,0,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2006398,37.74161992,127.2036569,37.69656104
20240323,다사67003700,0,다사70004000,2,6,6,1,3,1354,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.128403,37.43270249,127.1621909,37.459845
20240325,다사77256100,1,다사73505850,0,11,11,1,7,1335,22,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2435209,37.64933425,127.2011013,37.62670084
20240313,다사78002625,2,다사77253075,0,9,9,1,7,1278,178,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2530563,37.33613005,127.2444523,37.37667416
